[GIN] 2026/05/16 - 09:24:20 | 200 |    111.2453ms |       127.0.0.1 | POST     "/api/units/BATCH-202605-AUTO-004-23571027-S17/move-batch"
[GIN] 2026/05/16 - 09:24:21 | 200 |      5.3063ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:24:21 | 200 |    111.4952ms |       127.0.0.1 | POST     "/api/units/BATCH-202605-AUTO-004-23571027-S19/move-batch"
[GIN] 2026/05/16 - 09:24:21 | 200 |      5.7771ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:24:21 | 200 |    113.8052ms |       127.0.0.1 | POST     "/api/units/BATCH-202605-AUTO-004-23571027-S20/move-batch"
[GIN] 2026/05/16 - 09:24:22 | 200 |      5.3089ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:24:39 | 200 |      75.576ms |       127.0.0.1 | POST     "/api/forecast/recompute"
[GIN] 2026/05/16 - 09:24:39 | 200 |      5.3579ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:24:39 | 200 |      5.0636ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:30:19 | 200 |      1.0406ms |       127.0.0.1 | GET      "/api/model-types"
[GIN] 2026/05/16 - 09:30:19 | 200 |       528.5µs |       127.0.0.1 | GET      "/api/capacity-ratio"
[GIN] 2026/05/16 - 09:30:24 | 200 |       590.6µs |       127.0.0.1 | GET      "/api/model-types"
[GIN] 2026/05/16 - 09:30:24 | 200 |       517.5µs |       127.0.0.1 | GET      "/api/model-types"
[GIN] 2026/05/16 - 09:30:24 | 200 |      1.1101ms |       127.0.0.1 | GET      "/api/capacity-ratio"
[GIN] 2026/05/16 - 09:30:24 | 200 |      6.5412ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:30:24 | 200 |            0s |       127.0.0.1 | GET      "/ws"
[GIN] 2026/05/16 - 09:32:19 | 200 |       527.1µs |       127.0.0.1 | GET      "/api/model-types"
[GIN] 2026/05/16 - 09:32:19 | 200 |       514.9µs |       127.0.0.1 | GET      "/api/model-types"
[GIN] 2026/05/16 - 09:32:19 | 200 |       515.1µs |       127.0.0.1 | GET      "/api/capacity-ratio"
[GIN] 2026/05/16 - 09:32:19 | 200 |      4.7931ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:32:19 | 200 |            0s |       127.0.0.1 | GET      "/ws"
[GIN] 2026/05/16 - 09:32:48 | 200 |       1.039ms |       127.0.0.1 | GET      "/api/model-types"
[GIN] 2026/05/16 - 09:32:48 | 200 |       530.1µs |       127.0.0.1 | GET      "/api/capacity-ratio"
[GIN] 2026/05/16 - 09:34:26 | 200 |       516.8µs |       127.0.0.1 | GET      "/api/model-types"
[GIN] 2026/05/16 - 09:34:26 | 200 |         529µs |       127.0.0.1 | GET      "/api/capacity-ratio"
[GIN] 2026/05/16 - 09:39:05 | 200 |       540.6µs |       127.0.0.1 | GET      "/api/model-types"
[GIN] 2026/05/16 - 09:39:05 | 200 |       576.8µs |       127.0.0.1 | GET      "/api/capacity-ratio"
[GIN] 2026/05/16 - 09:45:59 | 200 |     79.6326ms |       127.0.0.1 | POST     "/api/forecast/recompute"
[GIN] 2026/05/16 - 09:45:59 | 200 |      5.4282ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:46:00 | 200 |      5.3192ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:49:13 | 200 |     80.1237ms |       127.0.0.1 | POST     "/api/forecast/recompute"
[GIN] 2026/05/16 - 09:49:13 | 200 |      5.3191ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:49:13 | 200 |       5.192ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:49:18 | 200 |    171.8614ms |       127.0.0.1 | POST     "/api/forecast/recompute"
[GIN] 2026/05/16 - 09:49:18 | 200 |      4.8693ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:49:18 | 200 |      5.0889ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:49:24 | 200 |       80.54ms |       127.0.0.1 | POST     "/api/forecast/recompute"
[GIN] 2026/05/16 - 09:49:24 | 200 |      4.7562ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
